time,seconds_elapsed,z,y,x
1772713844353664500,0.06266455078125,0.23889246582984924,1.2324252128601074,1.7629095315933228
1772713844363638500,0.072638427734375,0.10732006281614304,1.142646312713623,1.6053614616394043
1772713844373612500,0.082612548828125,0.06968853622674942,1.084074854850769,1.4482773542404175
1772713844383586600,0.092586669921875,0.10167789459228516,0.9166246056556702,1.3304908275604248
1772713844393560600,0.102560546875,0.12132509797811508,0.9052689075469971,1.2208508253097534
1772713844403534600,0.11253466796875,0.11898470669984818,0.9390313625335693,1.1258225440979004
1772713844413508600,0.122508544921875,0.040820132941007614,1.0239065885543823,1.0262190103530884
1772713844423482600,0.132482666015625,-0.0876651406288147,1.0367507934570312,0.948764979839325
1772713844433455400,0.142455322265625,-0.18611155450344086,0.9269393086433411,0.9331644773483276
1772713844443429400,0.152429443359375,-0.24627235531806946,0.7321160435676575,0.9964526295661926
1772713844453403400,0.1624033203125,-0.3041692078113556,0.7146092057228088,1.0424219369888306
1772713844463377400,0.17237744140625,-0.36215686798095703,0.8430734276771545,1.056523084640503
1772713844473351400,0.182351318359375,-0.3926604688167572,0.8726414442062378,1.023037314414978
1772713844483325400,0.192325439453125,-0.37415602803230286,0.7356468439102173,0.906545102596283
1772713844493299500,0.202299560546875,-0.36058828234672546,0.5120233297348022,0.7411625385284424
1772713844503273500,0.2122734375,-0.38945135474205017,0.25438541173934937,0.5714944005012512
1772713844513247500,0.22224755859375,-0.38897305727005005,-0.08272843807935715,0.36453694105148315
1772713844523221500,0.232221435546875,-0.2496148943901062,-0.43854114413261414,0.13383981585502625
1772713844533195500,0.242195556640625,0.08464831113815308,-0.8188280463218689,-0.05830458551645279
1772713844543169800,0.252169677734375,0.5138468146324158,-0.9740479588508606,-0.19640865921974182
1772713844553143800,0.262143798828125,0.8960618376731873,-0.936212420463562,-0.33812639117240906
1772713844563117800,0.272117919921875,1.157067894935608,-0.8181779384613037,-0.5273777842521667
1772713844573091800,0.282091796875,1.3368818759918213,-0.4943745732307434,-0.7198660373687744
1772713844583065900,0.29206591796875,1.4135947227478027,-0.13390906155109406,-0.7820561528205872
1772713844593040000,0.302039794921875,1.3656437397003174,0.09740431606769562,-0.7131732106208801
1772713844603013600,0.312013671875,1.179706335067749,0.41288211941719055,-0.5345795154571533
1772713844612987600,0.321987548828125,0.9007567167282104,0.8616852164268494,-0.2153967320919037
1772713844622961700,0.331961669921875,0.5715615153312683,1.2818787097930908,0.2073523849248886
1772713844632935700,0.341935791015625,0.302385151386261,1.2980034351348877,0.5692536234855652
1772713844642909700,0.35190966796875,0.2614222764968872,0.6018304824829102,0.6111070513725281
1772713844652883700,0.3618837890625,0.24624785780906677,-0.05026476830244064,0.6024587154388428
1772713844662857700,0.371857666015625,0.2273559272289276,-0.5753860473632812,0.8861881494522095
1772713844672831700,0.381831787109375,0.15955451130867004,-0.7050926685333252,1.2874383926391602
1772713844682805800,0.3918056640625,0.02622840739786625,-1.1129480600357056,1.615105152130127
1772713844692779800,0.40177978515625,-0.23081164062023163,-1.6163859367370605,1.843131184577942
1772713844702753800,0.41175390625,-0.573306679725647,-2.016085624694824,1.7460414171218872
1772713844712727800,0.421727783203125,-0.8410502076148987,-1.2107489109039307,1.041189193725586
1772713844722701800,0.431701904296875,-0.9667117595672607,0.09457151591777802,0.622696578502655
1772713844732675800,0.44167578125,-0.7431241869926453,0.9864327311515808,0.19588135182857513
1772713844742649900,0.45164990234375,-0.38530588150024414,1.2656524181365967,-0.21249601244926453
1772713844752623900,0.461623779296875,-0.14581924676895142,0.9099858999252319,-0.35405129194259644
1772713844762598000,0.471597900390625,-0.14385516941547394,0.05627019703388214,-0.49949637055397034
1772713844772572000,0.481572021484375,-0.28947895765304565,-1.0270742177963257,-0.7451631426811218
1772713844782546000,0.4915458984375,-0.3874451816082001,-1.8784891366958618,-1.00764799118042
1772713844792519700,0.501519775390625,-0.3067476749420166,-2.562105894088745,-1.210410475730896
1772713844802493700,0.51149365234375,-0.2173174023628235,-3.0646181106567383,-1.3301833868026733
1772713844812467700,0.5214677734375,-0.32819706201553345,-3.2497494220733643,-1.4657495021820068
1772713844822441700,0.531441650390625,-0.40330004692077637,-3.292362928390503,-1.7608839273452759
1772713844832415700,0.541415771484375,-0.3867615759372711,-3.2686126232147217,-2.2461929321289062
1772713844842389800,0.5513896484375,-0.34961631894111633,-3.03033447265625,-2.8436264991760254
1772713844852363800,0.56136376953125,-0.1277499794960022,-2.58847713470459,-3.4309916496276855
1772713844862337800,0.571337890625,0.3665987551212311,-2.241800308227539,-3.8318307399749756
1772713844872311800,0.581311767578125,0.8541324734687805,-2.0652599334716797,-4.2101545333862305
1772713844882285800,0.591285888671875,1.2065083980560303,-2.4361019134521484,-4.798755645751953
1772713844892259800,0.601259765625,1.4225629568099976,-2.0391552448272705,-5.127472400665283
1772713844902233900,0.61123388671875,1.5680402517318726,-1.1045812368392944,-4.769966125488281
1772713844912208000,0.621207763671875,1.5640473365783691,-0.6607204079627991,-3.7665648460388184
1772713844922182000,0.631181884765625,1.337644338607788,-0.44660064578056335,-2.5839803218841553
1772713844932156000,0.641156005859375,0.8862614035606384,-0.14628344774246216,-1.4986251592636108
1772713844942130000,0.6511298828125,0.39783552289009094,0.18574322760105133,-0.6104593873023987
1772713844952104000,0.66110400390625,0.1738213300704956,0.05824413150548935,-0.08333802968263626
1772713844962078000,0.671077880859375,0.13345792889595032,-0.09887624531984329,0.18974356353282928
1772713844972052000,0.681052001953125,0.14996153116226196,-0.08677803725004196,0.2815600335597992
1772713844982026000,0.69102587890625,0.265244722366333,-0.13143418729305267,0.17465649545192719
1772713844991999700,0.700999755859375,0.3869602382183075,-0.31199172139167786,-0.05431836470961571
1772713845001973800,0.710973876953125,0.4615918695926666,-0.4825373589992523,-0.3308338522911072
1772713845011947800,0.72094775390625,0.5546794533729553,-0.46609100699424744,-0.5747575759887695
1772713845021921800,0.730921875,0.6585360765457153,-0.15310406684875488,-0.7062479257583618
1772713845031895800,0.740895751953125,0.7209480404853821,0.33621689677238464,-0.7100818157196045
1772713845041869800,0.750869873046875,0.6885536313056946,0.7861102819442749,-0.6637582778930664
1772713845051843800,0.76084375,0.6363682150840759,1.09185791015625,-0.629123866558075
1772713845061817900,0.77081787109375,0.59758061170578,1.2052761316299438,-0.5807166695594788
1772713845071791900,0.7807919921875,0.5459133982658386,1.1236616373062134,-0.4622240960597992
1772713845081766000,0.790765869140625,0.4959937632083893,0.8601679801940918,-0.25998950004577637
1772713845091738600,0.800738525390625,0.46957626938819885,0.5542647838592529,0.0068147629499435425
1772713845101712600,0.810712646484375,0.4951018691062927,0.2690756618976593,0.37526842951774597
1772713845111686700,0.820686767578125,0.4556886851787567,0.1471652090549469,0.76481032371521
1772713845121660700,0.83066064453125,0.36384719610214233,0.2065662294626236,0.9968401193618774
1772713845131634700,0.840634765625,0.3243463933467865,0.3027478754520416,1.1336901187896729
1772713845141608700,0.850608642578125,0.3764476776123047,0.4547014534473419,1.3597354888916016
1772713845151582700,0.860582763671875,0.45200315117836,0.6517958641052246,1.6693636178970337
1772713845161556700,0.870556640625,0.5180556774139404,0.6616543531417847,1.8641057014465332
1772713845171530800,0.88053076171875,0.59833824634552,0.09520667791366577,1.9405986070632935
1772713845181504800,0.8905048828125,0.5563164949417114,-0.4815855324268341,1.979176640510559
1772713845191478800,0.900478759765625,0.2830370366573334,-0.44885024428367615,1.7100863456726074
1772713845201452800,0.910452880859375,-0.07690676301717758,-0.11961881071329117,1.33878755569458
1772713845211426800,0.9204267578125,-0.21710781753063202,0.4957687258720398,1.1639827489852905
1772713845221400800,0.93040087890625,-0.1544468253850937,1.1100499629974365,1.0474945306777954
1772713845231374800,0.940374755859375,-0.12539680302143097,1.1370025873184204,0.7559223175048828
1772713845241348900,0.950348876953125,-0.35650646686553955,0.6839902997016907,0.33339741826057434
1772713845251322600,0.960322509765625,-0.5496426224708557,0.3239823281764984,-0.044830322265625
1772713845261296600,0.970296630859375,-0.4206082224845886,0.32290640473365784,-0.1889054775238037
1772713845271270700,0.980270751953125,-0.0025273398496210575,0.6375983357429504,-0.018152372911572456
1772713845281244700,0.99024462890625,0.4770973026752472,0.8272910118103027,0.3023145794868469
1772713845291218700,1.00021875,0.7367637753486633,0.8309752345085144,0.7724738121032715
1772713845301192700,1.010192626953125,0.7576187252998352,0.4910602569580078,1.4403314590454102
1772713845311166700,1.020166748046875,0.7485439777374268,-0.21558767557144165,2.1353368759155273
1772713845321140700,1.030140625,0.7143386006355286,-0.8926066160202026,2.566751003265381
1772713845331114800,1.04011474609375,0.6721927523612976,-1.3070125579833984,2.623380661010742
1772713845341088800,1.0500888671875,0.6328288316726685,-1.4316672086715698,2.3407249450683594
1772713845351062800,1.060062744140625,0.6060640811920166,-1.3536930084228516,1.8041044473648071
1772713845361036800,1.070036865234375,0.5610220432281494,-1.1868281364440918,1.1371899843215942
1772713845371010800,1.0800107421875,0.5236626863479614,-1.001521348953247,0.4878578186035156
1772713845380984800,1.08998486328125,0.5037606358528137,-0.8403703570365906,-0.09002310037612915
1772713845390958800,1.099958740234375,0.5165770649909973,-0.769138514995575,-0.5865542888641357
1772713845400932900,1.109932861328125,0.5838146805763245,-0.8282859921455383,-0.9790616035461426
1772713845410907000,1.119906982421875,0.6499553918838501,-0.9215229749679565,-1.270351529121399
1772713845420881000,1.129880859375,0.584518551826477,-0.8520453572273254,-1.4635378122329712
1772713845430855000,1.13985498046875,0.4834478795528412,-0.6503074765205383,-1.578926682472229
1772713845440829000,1.149828857421875,0.42315179109573364,-0.3455198407173157,-1.5899173021316528
1772713845450802700,1.159802734375,0.3975135385990143,0.045228730887174606,-1.4759405851364136
1772713845460776700,1.169776611328125,0.39528635144233704,0.39409884810447693,-1.2589497566223145
1772713845470750700,1.179750732421875,0.4209142029285431,0.5866698622703552,-0.9754921793937683
1772713845480724700,1.189724853515625,0.44434070587158203,0.6252817511558533,-0.6606250405311584
1772713845490698800,1.19969873046875,0.45451638102531433,0.4944901466369629,-0.3237176239490509
1772713845500672800,1.2096728515625,0.4141066372394562,0.30852001905441284,0.028239626437425613
1772713845510646800,1.219646728515625,0.3032163381576538,0.07443215698003769,0.3426172733306885
1772713845520620800,1.229620849609375,0.16632665693759918,-0.23706288635730743,0.6003739833831787
1772713845530594800,1.2395947265625,0.061112888157367706,-0.5801560282707214,0.790513277053833
1772713845540568800,1.24956884765625,0.03544187918305397,-0.935759425163269,0.9010443091392517
1772713845550542600,1.25954248046875,0.05029566213488579,-1.2073116302490234,0.8839934468269348
1772713845560516600,1.2695166015625,0.06901794672012329,-1.2897281646728516,0.7568274736404419
1772713845570490600,1.27949072265625,0.05741056054830551,-1.1501444578170776,0.5257311463356018
1772713845580464600,1.289464599609375,0.06251104921102524,-0.8647451996803284,0.20351824164390564
1772713845590438700,1.299438720703125,0.0862153097987175,-0.48792386054992676,-0.13329175114631653
1772713845600412700,1.30941259765625,0.10925938189029694,-0.12416109442710876,-0.430222749710083
1772713845610386700,1.31938671875,0.11426958441734314,0.17397631704807281,-0.6579771041870117
1772713845620360700,1.329360595703125,0.07426784187555313,0.3777872323989868,-0.7999741435050964
1772713845630334700,1.339334716796875,-0.017654627561569214,0.4601915776729584,-0.8477909564971924
1772713845640308700,1.349308837890625,-0.17222076654434204,0.4058348536491394,-0.8145546913146973
1772713845650282500,1.359282470703125,-0.40361085534095764,0.29731184244155884,-0.7320505380630493
1772713845660256500,1.369256591796875,-0.6145837903022766,0.1831517070531845,-0.6286295652389526
1772713845670230500,1.37923046875,-0.7548003196716309,0.05595647543668747,-0.5380682349205017
1772713845680204500,1.38920458984375,-0.8500453233718872,0.01612117886543274,-0.42512091994285583
1772713845690178600,1.399178466796875,-0.9158354997634888,0.10573016107082367,-0.2514713704586029
1772713845700152600,1.409152587890625,-0.9883952140808105,0.3190666735172272,-0.004786499310284853
1772713845710126600,1.419126708984375,-1.1619254350662231,0.6543107032775879,0.2893495261669159
1772713845720100600,1.4291005859375,-1.447482943534851,0.9851160645484924,0.577792227268219
1772713845730074600,1.43907470703125,-1.7744107246398926,1.318320393562317,0.9171457886695862
1772713845740048600,1.449048583984375,-2.0431079864501953,1.5403622388839722,1.2370209693908691
1772713845750022700,1.459022705078125,-2.0026543140411377,1.0437698364257812,1.3587615489959717
1772713845759996700,1.46899658203125,-1.6093356609344482,-0.5213958024978638,1.07869553565979
1772713845769970700,1.478970703125,-1.1039366722106934,-2.2013750076293945,0.5426393151283264
1772713845779944700,1.48894482421875,-0.6476514935493469,-3.2323193550109863,-0.0971936583518982
1772713845789918700,1.498918701171875,-0.5353363752365112,-3.3015129566192627,-0.9890676736831665
1772713845799892700,1.508892822265625,-0.7377275824546814,-2.4704270362854004,-2.2924206256866455
1772713845809866800,1.51886669921875,-0.8104867339134216,-0.9692872762680054,-3.7453091144561768
1772713845819840800,1.5288408203125,-0.6028605699539185,1.1193220615386963,-4.39012336730957
1772713845829814800,1.538814697265625,-0.5324740409851074,2.700052261352539,-3.9009931087493896
1772713845839788800,1.548788818359375,-0.5870208740234375,2.7627365589141846,-2.368121862411499
1772713845849762600,1.558762451171875,-0.6876236796379089,1.5846402645111084,-0.10073033720254898
1772713845859736600,1.568736572265625,-0.8692722916603088,-0.11187300831079483,2.2020423412323
1772713845869710600,1.578710693359375,-1.05576753616333,-1.7121100425720215,3.8276710510253906
1772713845879684600,1.5886845703125,-1.0384610891342163,-2.7618236541748047,4.55140495300293
1772713845889658600,1.59865869140625,-0.8003478050231934,-2.939570188522339,4.473766326904297
1772713845899632600,1.608632568359375,-0.5360668897628784,-2.4721972942352295,3.767381191253662
1772713845909606700,1.618606689453125,-0.45596539974212646,-1.7601169347763062,2.672783851623535
1772713845919580700,1.62858056640625,-0.3879261612892151,-1.105765461921692,1.4683372974395752
1772713845929554700,1.6385546875,-0.21634215116500854,-0.7678290009498596,0.38734984397888184
1772713845939528700,1.64852880859375,0.02135748602449894,-0.8762897253036499,-0.5114491581916809
1772713845949502700,1.658502685546875,0.27853840589523315,-1.2366654872894287,-1.1580936908721924
1772713845959476700,1.668476806640625,0.5192245244979858,-1.7605167627334595,-1.5316952466964722
