time,seconds_elapsed,z,y,x
1772457387525011500,0.055011474609375,-0.969818115234375,-0.2221832275390625,0.0084381103515625
1772457387535080700,0.065080810546875,-0.964996337890625,-0.2242431640625,0.0107574462890625
1772457387545148700,0.075148681640625,-0.96630859375,-0.221527099609375,0.014556884765625
1772457387555217400,0.085217529296875,-0.9696807861328125,-0.2214202880859375,0.0152740478515625
1772457387565285600,0.09528564453125,-0.9764404296875,-0.220184326171875,0.0178375244140625
1772457387575354600,0.105354736328125,-0.9626922607421875,-0.222198486328125,0.0224456787109375
1772457387585423600,0.115423583984375,-0.951934814453125,-0.225982666015625,0.0248870849609375
1772457387595491600,0.12549169921875,-0.94744873046875,-0.2274322509765625,0.023773193359375
1772457387605560600,0.135560546875,-0.94586181640625,-0.226226806640625,0.024078369140625
1772457387615628800,0.14562890625,-0.9556427001953125,-0.2289581298828125,0.0150299072265625
1772457387625697500,0.155697509765625,-0.9705352783203125,-0.229400634765625,0.00433349609375
1772457387635766500,0.1657666015625,-0.973602294921875,-0.22918701171875,0.003814697265625
1772457387645834800,0.175834716796875,-0.971649169921875,-0.2306671142578125,0.0104217529296875
1772457387655903500,0.185903564453125,-0.9725494384765625,-0.232208251953125,0.015838623046875
1772457387665971500,0.195971435546875,-0.9545440673828125,-0.2333984375,0.0228118896484375
1772457387676040700,0.206040771484375,-0.937896728515625,-0.234375,0.0312652587890625
1772457387686109400,0.216109375,-0.9359588623046875,-0.2340850830078125,0.033355712890625
1772457387696177700,0.226177734375,-0.94647216796875,-0.2299957275390625,0.02276611328125
1772457387706246700,0.23624658203125,-0.9639892578125,-0.2270660400390625,0.0121917724609375
1772457387716314600,0.246314697265625,-0.9712066650390625,-0.2251434326171875,0.010833740234375
1772457387726383600,0.256383544921875,-0.9792633056640625,-0.2186126708984375,0.0186309814453125
1772457387736452600,0.26645263671875,-0.97039794921875,-0.2102203369140625,0.0345458984375
1772457387746520600,0.2765205078125,-0.9514923095703125,-0.208251953125,0.05096435546875
1772457387756589600,0.286589599609375,-0.9418792724609375,-0.2083892822265625,0.0474853515625
1772457387766657500,0.296657470703125,-0.955841064453125,-0.207061767578125,0.032745361328125
1772457387776726800,0.306726806640625,-0.9689178466796875,-0.2073822021484375,0.0244140625
1772457387786795300,0.316795166015625,-0.967376708984375,-0.20733642578125,0.025238037109375
1772457387796863000,0.326863037109375,-0.959808349609375,-0.2097320556640625,0.0283355712890625
1772457387806932200,0.33693212890625,-0.9499664306640625,-0.2119598388671875,0.03033447265625
1772457387817001200,0.347001220703125,-0.94708251953125,-0.21539306640625,0.02685546875
1772457387827069000,0.35706884765625,-0.9493255615234375,-0.21551513671875,0.0191802978515625
1772457387837138200,0.36713818359375,-0.9641876220703125,-0.2150726318359375,0.0078277587890625
1772457387847206100,0.3772060546875,-0.99029541015625,-0.2127227783203125,-0.00408935546875
1772457387857275100,0.387275146484375,-0.9986724853515625,-0.2112884521484375,-0.005340576171875
1772457387867344100,0.39734423828125,-0.9859771728515625,-0.20989990234375,0.0020751953125
1772457387877412000,0.407412109375,-0.9787750244140625,-0.207763671875,0.01068115234375
1772457387887481000,0.417481201171875,-0.9870452880859375,-0.2057342529296875,0.0027618408203125
1772457387897549000,0.427549072265625,-0.9938201904296875,-0.2059173583984375,-0.00341796875
1772457387907618000,0.4376181640625,-0.987884521484375,-0.2074127197265625,-0.00103759765625
1772457387917687300,0.447687255859375,-0.9817047119140625,-0.2070770263671875,0.0027313232421875
1772457387927755000,0.457755126953125,-0.9735107421875,-0.2064361572265625,0.0117340087890625
1772457387937824000,0.467823974609375,-0.957366943359375,-0.2058563232421875,0.0205841064453125
1772457387947892200,0.477892333984375,-0.954498291015625,-0.2034149169921875,0.0203704833984375
1772457387957961000,0.4879609375,-0.9606170654296875,-0.201385498046875,0.015380859375
1772457387968029000,0.49802880859375,-0.9546966552734375,-0.198089599609375,0.020172119140625
1772457387978098200,0.50809814453125,-0.9530487060546875,-0.1994476318359375,0.02972412109375
1772457387988167200,0.518167236328125,-0.954925537109375,-0.2003021240234375,0.0320587158203125
1772457387998235100,0.528235107421875,-0.9549102783203125,-0.1994171142578125,0.0330657958984375
1772457388008304000,0.53830419921875,-0.956298828125,-0.199676513671875,0.030181884765625
1772457388018373000,0.548373046875,-0.9543609619140625,-0.2030029296875,0.026702880859375
1772457388028441000,0.558441162109375,-0.95159912109375,-0.2044525146484375,0.022064208984375
1772457388038510000,0.568510009765625,-0.958740234375,-0.2050018310546875,0.018646240234375
1772457388048578000,0.578578125,-0.9664764404296875,-0.20428466796875,0.01416015625
1772457388058647000,0.58864697265625,-0.969512939453125,-0.2014007568359375,0.015472412109375
1772457388068716000,0.598716064453125,-0.9729156494140625,-0.1999359130859375,0.0152740478515625
1772457388078784300,0.6087841796875,-0.984619140625,-0.1986083984375,0.008514404296875
1772457388088853200,0.618853271484375,-1.0006866455078125,-0.19696044921875,-0.0059814453125
1772457388098921000,0.6289208984375,-1.00567626953125,-0.1971282958984375,-0.0161895751953125
1772457388108990200,0.638990234375,-0.994049072265625,-0.19970703125,-0.010589599609375
1772457388119059200,0.64905908203125,-0.9851837158203125,-0.1982269287109375,-0.0062713623046875
1772457388129127000,0.659126953125,-0.974945068359375,-0.1968994140625,0.0025787353515625
1772457388139196200,0.669196044921875,-0.9678192138671875,-0.195556640625,0.01531982421875
1772457388149264100,0.67926416015625,-0.962799072265625,-0.190704345703125,0.0254058837890625
1772457388159333000,0.6893330078125,-0.9648284912109375,-0.1888580322265625,0.0270843505859375
