time,seconds_elapsed,z,y,x
1772696850902373600,0.06237353515625,-0.891815185546875,0.032318115234375,0.008453369140625
1772696850912344600,0.072344482421875,-0.9281005859375,0.0531768798828125,0.0153350830078125
1772696850922315500,0.0823154296875,-0.96966552734375,0.021209716796875,-0.041656494140625
1772696850932286500,0.092286376953125,-0.98443603515625,-0.011138916015625,-0.0647735595703125
1772696850942257400,0.10225732421875,-0.96771240234375,0.0074005126953125,-0.065826416015625
1772696850952228600,0.112228515625,-0.9587249755859375,0.0160369873046875,-0.05810546875
1772696850962199600,0.122199462890625,-0.9843902587890625,0.0091552734375,-0.0385589599609375
1772696850972169700,0.132169677734375,-1.0022735595703125,-0.001556396484375,-0.0333709716796875
1772696850982140400,0.142140380859375,-0.998992919921875,-0.011444091796875,-0.03985595703125
1772696850992111400,0.152111328125,-0.96929931640625,-0.0207366943359375,-0.0408477783203125
1772696851002082600,0.16208251953125,-0.9520416259765625,-0.03033447265625,-0.0448760986328125
1772696851012053500,0.172053466796875,-0.961029052734375,-0.0399627685546875,-0.06512451171875
1772696851022024700,0.182024658203125,-0.955902099609375,-0.046356201171875,-0.070465087890625
1772696851031995600,0.19199560546875,-0.9428558349609375,-0.05279541015625,-0.070831298828125
1772696851041966300,0.20196630859375,-0.9384765625,-0.054718017578125,-0.0717620849609375
1772696851051936500,0.2119365234375,-0.9477081298828125,-0.0604095458984375,-0.0766143798828125
1772696851061907500,0.221907470703125,-0.9476318359375,-0.0601043701171875,-0.0733642578125
1772696851071878400,0.23187841796875,-0.9488372802734375,-0.0459442138671875,-0.043731689453125
1772696851081849600,0.241849609375,-0.9685516357421875,-0.0444793701171875,-0.0489654541015625
1772696851091820500,0.251820556640625,-0.960357666015625,-0.0666046142578125,-0.0108795166015625
1772696851101791700,0.261791748046875,-0.9797515869140625,-0.08160400390625,-0.0220184326171875
1772696851111762400,0.271762451171875,-1.0091094970703125,-0.078155517578125,-0.031005859375
1772696851121733400,0.2817333984375,-1.017669677734375,-0.07025146484375,-0.0395965576171875
1772696851131703600,0.29170361328125,-1.030975341796875,-0.0684051513671875,-0.0529632568359375
1772696851141674500,0.301674560546875,-1.0221710205078125,-0.0714111328125,-0.073577880859375
1772696851151645400,0.3116455078125,-0.999481201171875,-0.0674896240234375,-0.0795440673828125
1772696851161616600,0.32161669921875,-1.0028228759765625,-0.069000244140625,-0.075439453125
1772696851171587600,0.331587646484375,-1.0213470458984375,-0.0770416259765625,-0.0567474365234375
1772696851181558500,0.34155859375,-1.027008056640625,-0.0792083740234375,-0.0310516357421875
1772696851191529500,0.351529541015625,-1.0084228515625,-0.0899505615234375,-0.0109710693359375
1772696851201500400,0.36150048828125,-0.997711181640625,-0.0838775634765625,-0.008636474609375
1772696851211471600,0.3714716796875,-0.9998779296875,-0.0839080810546875,-0.007293701171875
1772696851221441500,0.381441650390625,-1.009979248046875,-0.0893707275390625,-0.0240631103515625
1772696851231412500,0.39141259765625,-1.01031494140625,-0.09954833984375,-0.0256500244140625
1772696851241384000,0.401384033203125,-1.0146026611328125,-0.1063232421875,-0.013458251953125
1772696851251355100,0.411355224609375,-1.011444091796875,-0.099884033203125,-0.015228271484375
1772696851261326000,0.421326171875,-1.0101165771484375,-0.0970306396484375,-0.0193023681640625
1772696851271297300,0.43129736328125,-1.021575927734375,-0.1060028076171875,-0.020965576171875
1772696851281268200,0.441268310546875,-1.02484130859375,-0.106719970703125,-0.0196380615234375
1772696851291239200,0.4512392578125,-1.0208282470703125,-0.1001129150390625,-0.0122528076171875
1772696851301209000,0.461208984375,-1.011322021484375,-0.1019134521484375,0.0065460205078125
1772696851311180000,0.471179931640625,-1.0068206787109375,-0.1004180908203125,0.0150299072265625
1772696851321151200,0.481151123046875,-1.0028533935546875,-0.0977020263671875,0.0101165771484375
1772696851331122200,0.4911220703125,-0.9979705810546875,-0.100555419921875,-0.0000152587890625
1772696851341093000,0.501093017578125,-0.987335205078125,-0.1046295166015625,-0.003753662109375
1772696851351064300,0.511064208984375,-0.9696502685546875,-0.100250244140625,-0.00604248046875
1772696851361035000,0.521034912109375,-0.9657440185546875,-0.0979766845703125,-0.007080078125
1772696851371006200,0.531006103515625,-0.9731292724609375,-0.106292724609375,-0.0073089599609375
1772696851380976000,0.54097607421875,-0.974273681640625,-0.1092071533203125,-0.009307861328125
1772696851390947000,0.550947021484375,-0.9689178466796875,-0.10455322265625,-0.006317138671875
1772696851400918300,0.560918212890625,-0.9578399658203125,-0.102630615234375,0.00360107421875
1772696851410889200,0.57088916015625,-0.9494781494140625,-0.1040191650390625,0.01409912109375
1772696851420860200,0.580860107421875,-0.9445037841796875,-0.10467529296875,0.0208587646484375
1772696851430831000,0.5908310546875,-0.9347381591796875,-0.106292724609375,0.0277862548828125
1772696851440802000,0.600802001953125,-0.9329833984375,-0.1097412109375,0.0397796630859375
1772696851450773200,0.610773193359375,-0.9549713134765625,-0.1146240234375,0.0479278564453125
1772696851460743200,0.6207431640625,-0.974212646484375,-0.1107330322265625,0.056610107421875
1772696851470714000,0.630714111328125,-0.9817962646484375,-0.1074371337890625,0.0535430908203125
1772696851480685300,0.640685302734375,-0.98419189453125,-0.1092071533203125,0.0394744873046875
1772696851490656300,0.65065625,-0.98699951171875,-0.1128387451171875,0.02423095703125
1772696851500627000,0.660626953125,-1.00677490234375,-0.1185150146484375,0.017364501953125
1772696851510598100,0.67059814453125,-1.0112457275390625,-0.1152801513671875,0.012359619140625
1772696851520569000,0.680569091796875,-1.006439208984375,-0.11663818359375,0.0062713623046875
1772696851530540300,0.690540283203125,-1.0124053955078125,-0.1222991943359375,0.007537841796875
1772696851540511200,0.70051123046875,-1.019683837890625,-0.12908935546875,0.013458251953125
1772696851550481200,0.710481201171875,-1.020172119140625,-0.1414642333984375,0.0119781494140625
1772696851560452000,0.7204521484375,-1.0224456787109375,-0.1552734375,0.0119781494140625
1772696851570423000,0.730423095703125,-1.0315399169921875,-0.1682891845703125,0.0098114013671875
1772696851580394000,0.74039404296875,-1.0363311767578125,-0.169647216796875,0.0063018798828125
1772696851590365200,0.750365234375,-1.0387115478515625,-0.1515655517578125,0.0095672607421875
1772696851600336100,0.760336181640625,-1.0397491455078125,-0.1360626220703125,0.009674072265625
1772696851610307300,0.770307373046875,-1.030120849609375,-0.1297149658203125,0.00799560546875
