time,seconds_elapsed,z,y,x
1772467471634262500,0.076262451171875,0.10345219116806983,-0.11281550118848681,0.05280570751428604
1772467471644235500,0.086235595703125,0.060220952206850045,-0.13319007109943776,0.047599151847139
1772467471654207500,0.09620751953125,-0.007544424030184745,-0.14738175112437457,0.029991233637928962
1772467471664179500,0.106179443359375,-0.0011088380247354507,-0.14405428720209748,0.01077792605869472
1772467471674151400,0.1161513671875,0.028382044875621792,-0.1400792643575929,0.007132847554609179
1772467471684123400,0.126123291015625,0.04081950164437294,-0.14237079109456388,0.02047105255536735
1772467471694096600,0.1360966796875,0.03828267664313316,-0.13666618624478577,0.024763489052280784
1772467471704068400,0.146068359375,0.03051321168541908,-0.12739636319410055,0.03521108717806637
1772467471714040600,0.15604052734375,0.03321136472821235,-0.12617155237318947,0.04044073145985603
1772467471724012300,0.16601220703125,0.04399520907104015,-0.12996999480808152,0.05303484009504318
1772467471733985500,0.175985595703125,0.03280687558054924,-0.12976795116364956,0.03686827980056405
1772467471743957500,0.18595751953125,0.04600245724022388,-0.1317381917906925,0.03648914428986609
1772467471753929500,0.195929443359375,0.06669979283213615,-0.1302961397562176,0.05799158571958542
1772467471763901400,0.2059013671875,0.05777765070796013,-0.1167295693596825,0.04463036516942084
1772467471773874400,0.21587451171875,0.02118658041357994,-0.12092411670638248,0.021937398780882356
1772467471783846400,0.225846435546875,0.015102876585721969,-0.12724475282896308,0.02739705242626369
1772467471793818400,0.235818359375,0.027514029869437216,-0.1174840957877226,0.03746427293233573
1772467471803790600,0.24579052734375,0.039676761350035665,-0.11819025302939117,0.03352371861301362
1772467471813762300,0.25576220703125,0.029938042145967483,-0.12040633990997447,0.013269012222066522
1772467471823735600,0.265735595703125,-0.004115034103393554,-0.11882851440031081,0.030147812439128754
1772467471833707500,0.27570751953125,0.02184533658325672,-0.09764122160067781,0.032596009308844806
1772467471843679500,0.285679443359375,0.025006430962681767,-0.09650450918832794,0.01492459740936756
1772467471853651500,0.2956513671875,0.06682955669164657,-0.10186654767813161,-0.005649915520474314
1772467471863624400,0.30562451171875,0.011667056918144226,-0.1252906778854318,-0.04216229455545544
1772467471873596400,0.315596435546875,0.03161561996936798,-0.06379311160519718,0.07519917949959636
1772467471883568600,0.325568603515625,0.0183475575953722,-0.07026371412510052,0.04184994067065417
1772467471893540400,0.335540283203125,0.0807879394173622,-0.11034063550755381,-0.03326601752489805
1772467471903513300,0.345513427734375,-0.00670680416226387,-0.11321261074729264,-0.032130729884654284
1772467471913485600,0.355485595703125,0.005300444495677948,-0.12919374973857775,-0.035602059257030486
1772467471923457300,0.365457275390625,0.14809797310233117,-0.09188954447247087,-0.0652703445509076
1772467471933429500,0.375429443359375,0.36004970195591446,-0.052928941168310116,-0.08384045885577797
1772467471943401500,0.3854013671875,0.41761224860846996,-0.02835164973735809,-0.056917380616813895
1772467471953374500,0.39537451171875,0.3399076621592045,-0.02803326797056943,0.030182993350364267
1772467471963346400,0.405346435546875,0.16458149039149284,-0.05972075673290528,0.03499101468659937
1772467471973318700,0.415318603515625,-0.05688508578240871,-0.035417880062852056,0.04176091068033129
1772467471983290400,0.425290283203125,-0.17279811459481714,-0.0280933184615802,0.05768507705368101
1772467471993263400,0.435263427734375,-0.1739689119398594,-0.13042754758354275,0.038976284930482503
1772467472003235600,0.445235595703125,-0.04846037178635597,-0.06990677674647885,0.05942633123043924
1772467472013207600,0.45520751953125,0.34522973396480083,0.0664294012258062,0.1894765334015712
1772467472023179500,0.465179443359375,-0.026284195813536644,-0.015939605971076524,-0.08861651415117085
1772467472033152500,0.475152587890625,-0.19723697480261324,-0.13423411852596326,-0.006974113328941166
1772467472043124500,0.48512451171875,-0.1403968972057104,-0.15006572951134292,0.13082045589126645
1772467472053096400,0.495096435546875,-0.21657354343533514,-0.0739434986163862,0.0696705157386139
1772467472063068400,0.505068359375,-0.010426116946339607,-0.09515381609858013,0.026548911164328455
1772467472073040400,0.515040283203125,0.007590016737580299,-0.11652866735956631,0.02477130703255534
1772467472083013600,0.525013671875,-0.04089607401192188,-0.08775624406002461,0.029637744025140998
1772467472092985300,0.5349853515625,0.03954407488107681,-0.06592415968398563,-0.005959766920935362
1772467472102957600,0.54495751953125,0.03321837899088859,-0.09794538304586894,-0.04079962790012359
1772467472112929500,0.554929443359375,0.03481178566217422,-0.13186819311222062,-0.01902406861744821
1772467472122902300,0.56490234375,0.03426525769531727,-0.112369876312837,-0.07130237299045547
1772467472132874500,0.57487451171875,0.004234861090779305,-0.1156077896549832,0.022230372111778706
1772467472142846500,0.584846435546875,0.0056014732688665385,-0.08662311184424906,-0.02063360443962738
1772467472152818400,0.594818359375,-0.03750935418307781,-0.11059703968772663,0.05740664370479062
1772467472162790700,0.604790771484375,0.009745148944854736,-0.0983284001472406,0.015464074580930173
1772467472172763600,0.614763671875,-0.06767477534413337,-0.1120131535633467,0.037516605907771734
1772467472182735400,0.6247353515625,-0.039973113948106764,-0.11633611306268721,0.05027233484545722
1772467472192707600,0.63470751953125,-0.10676350767314434,-0.12503184428615494,0.015587006840854883
1772467472202679300,0.64467919921875,-0.0722924982726574,-0.20800481785871086,-0.04774055134551599
